matrix,row_block_size,col_block_size,tau
data/suitsparse_N20000_100000_dN0.0001_0.1//stufe-10.mtx,512,512,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//stufe-10.mtx,1024,1024,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//t3dl_a.mtx,64,64,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//t3dl_a.mtx,128,128,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//t3dl_a.mtx,256,256,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//t3dl_a.mtx,512,512,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//t3dl_a.mtx,1024,1024,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//thread.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//thread.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//thread.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//thread.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//thread.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//torsion1.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//torsion1.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//torsion1.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//torsion1.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//torsion1.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//trdheim.mtx,64,64,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//trdheim.mtx,128,128,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//trdheim.mtx,256,256,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//trdheim.mtx,512,512,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//trdheim.mtx,1024,1024,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tsyl201.mtx,64,64,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tsyl201.mtx,128,128,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tsyl201.mtx,256,256,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tsyl201.mtx,512,512,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tsyl201.mtx,1024,1024,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube1.mtx,64,64,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube1.mtx,128,128,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube1.mtx,256,256,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube1.mtx,512,512,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube1.mtx,1024,1024,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube2.mtx,64,64,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube2.mtx,128,128,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube2.mtx,256,256,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube2.mtx,512,512,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tube2.mtx,1024,1024,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tuma1.mtx,64,64,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tuma1.mtx,128,128,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tuma1.mtx,256,256,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tuma1.mtx,512,512,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//tuma1.mtx,1024,1024,-1.0
data/suitsparse_N20000_100000_dN0.0001_0.1//viscoplastic2.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscoplastic2.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscoplastic2.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscoplastic2.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscoplastic2.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscorocks.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscorocks.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscorocks.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscorocks.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//viscorocks.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_barth5_1Ksep_50in_5Kout.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_barth5_1Ksep_50in_5Kout.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_barth5_1Ksep_50in_5Kout.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_barth5_1Ksep_50in_5Kout.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_barth5_1Ksep_50in_5Kout.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_sctap1-2b_and_seymourl.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_sctap1-2b_and_seymourl.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_sctap1-2b_and_seymourl.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_sctap1-2b_and_seymourl.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_sctap1-2b_and_seymourl.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_south31_slptsk.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_south31_slptsk.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_south31_slptsk.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_south31_slptsk.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vsp_south31_slptsk.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vt2010.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vt2010.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vt2010.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vt2010.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//vt2010.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen100.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen100.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen100.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen100.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen100.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen120.el,64,64,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen120.el,128,128,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen120.el,256,256,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen120.el,512,512,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//wathen120.el,1024,1024,0.001
data/suitsparse_N20000_100000_dN0.0001_0.1//waveguide3D.mtx,64,64,0.3
data/suitsparse_N20000_100000_dN0.0001_0.1//waveguide3D.mtx,128,128,0.1
data/suitsparse_N20000_100000_dN0.0001_0.1//waveguide3D.mtx,256,256,0.2
data/suitsparse_N20000_100000_dN0.0001_0.1//waveguide3D.mtx,512,512,0.1
data/suitsparse_N20000_100000_dN0.0001_0.1//waveguide3D.mtx,1024,1024,0.1
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//2D_54019_highK.el,64,64,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//2D_54019_highK.el,128,128,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//2D_54019_highK.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//2D_54019_highK.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//2D_54019_highK.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//3D_51448_3D.el,64,64,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//3D_51448_3D.el,128,128,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//3D_51448_3D.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//3D_51448_3D.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//3D_51448_3D.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Andrews.el,64,64,0.2
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Andrews.el,128,128,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Andrews.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Andrews.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Andrews.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Ga3As3H12.el,64,64,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Ga3As3H12.el,128,128,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Ga3As3H12.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Ga3As3H12.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Ga3As3H12.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//GaAsH6.mtx,64,64,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//GaAsH6.mtx,128,128,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//GaAsH6.mtx,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//GaAsH6.mtx,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//GaAsH6.mtx,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Goodwin_071.el,64,64,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Goodwin_071.el,128,128,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Goodwin_071.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Goodwin_071.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//Goodwin_071.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//HEP-th-new.el,64,64,0.5
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//HEP-th-new.el,128,128,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//HEP-th-new.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//HEP-th-new.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//HEP-th-new.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c3.el,64,64,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c3.el,128,128,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c3.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c3.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c3.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c4.el,64,64,0.6
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c4.el,128,128,0.6
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c4.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c4.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b162_c4.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c1.el,64,64,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c1.el,128,128,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c1.el,256,256,0.4
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c1.el,512,512,0.01
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c1.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c2.el,64,64,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c2.el,128,128,0.8
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c2.el,256,256,0.4
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c2.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b300_c2.el,1024,1024,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b39_c7.el,64,64,0.4
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b39_c7.el,128,128,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b39_c7.el,256,256,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b39_c7.el,512,512,-1.0
data/suitsparse_autocollect/suitsparse_N20000_100000_dN0.0001_0.1//TSOPF_FS_b39_c7.el,1024,1024,-1.0
