exp_name,input_type,input_source,rows,cols,B_cols,B_density,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,reorder_algorithm,algo_block_size,epsilon,similarity_func,hierarchic_merge,merge_limit,scramble,Warmup,Repetitions,Algorithm,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,avg_skipped,skipped_std,avg_comparisons,comparisons_std,VBSmm_algo_mean(ms),VBSmm_algo_std,cusparse_spmm_mean(ms),cusparse_spmm_std,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ca-AstroPh.el,17904,17904,32768,1.000000,196972,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,55.596428,0.000000,995520.000000,0.000000,281.000000,0.000000,280.000000,0.000000,0.000000,0.000000,39340.000000,0.000000,21.205803,0.886357,192.132782,1.144246,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ca-dblp-2010.el,226414,226414,4096,1.000000,716460,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,55.379593,0.000000,12538956.000000,0.000000,3539.000000,0.000000,3538.000000,0.000000,0.000000,0.000000,6260491.000000,0.000000,46.742744,0.837160,261.146667,0.161232,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ca-dblp-2010.el,226414,226414,4096,1.000000,716460,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,55.379593,0.000000,12538956.000000,0.000000,3539.000000,0.000000,3538.000000,0.000000,0.000000,0.000000,6260491.000000,0.000000,46.747032,0.826358,261.129974,0.088368,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,4096,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.025242,0.318509,8.718916,0.055379,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,8192,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.155334,0.346866,18.971737,0.251884,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,16384,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,2.299498,0.336222,40.308998,0.405367,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,32768,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,4.368375,0.497953,82.184456,1.193709,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,4096,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.018144,0.323079,8.782336,0.168184,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,8192,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.146483,0.327782,18.818876,0.302592,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,16384,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,2.294867,0.345021,40.090919,0.586952,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr1.el,3141,3141,32768,1.000000,543162,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,4.344490,0.504114,82.747482,1.049073,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,4096,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.035814,0.323369,8.803423,0.227453,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,8192,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.143494,0.331598,19.034075,0.202708,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,16384,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,2.325917,0.335997,40.047325,0.551772,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,32768,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,4.338448,0.502158,83.760185,2.005839,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,4096,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.028646,0.329326,8.880682,0.201736,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,8192,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,1.152838,0.328061,18.849878,0.268688,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,16384,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,2.292825,0.340195,40.038231,0.350747,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/econ-psmigr2.el,3141,3141,32768,1.000000,540022,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.799999,0.000000,200665.000000,0.000000,51.000000,0.000000,50.000000,0.000000,0.000000,0.000000,1275.000000,0.000000,4.356880,0.538509,83.602341,1.238317,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,4096,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,0.548211,0.331684,3.826918,0.122268,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,8192,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,0.520442,0.322468,7.643476,0.212417,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,16384,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,0.811389,0.325971,16.039295,0.543674,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,32768,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,1.532813,0.438911,32.641449,0.284460,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,4096,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,0.552931,0.331128,3.794055,0.058296,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,8192,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,0.530829,0.332929,7.605050,0.185505,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,16384,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,0.818678,0.322524,15.665578,0.141018,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/hamming10-4.el,1025,1025,32768,1.000000,434176,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,59.764706,0.000000,64961.000000,0.000000,18.000000,0.000000,17.000000,0.000000,0.000000,0.000000,153.000000,0.000000,1.566371,0.465136,32.563869,0.423320,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,4096,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,4.901043,0.316049,397.998444,5.005902,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,8192,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,6.220528,0.428457,794.205933,5.409185,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,16384,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,12.682673,0.547610,1590.878784,10.303197,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,32768,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,25.459768,1.037685,3190.260498,24.294718,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,4096,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,4.871526,0.328825,399.845062,6.121858,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,8192,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,6.219488,0.431370,797.987183,10.457545,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,16384,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,12.677878,0.543687,1596.258423,13.271545,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/ia-wikiquote-user-edits.el,21608,21608,32768,1.000000,549210,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.926037,0.000000,1381888.000000,0.000000,339.000000,0.000000,338.000000,0.000000,0.000000,0.000000,57291.000000,0.000000,25.473303,1.016079,3193.059326,20.275385,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,4096,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,5.533824,2.012177,100.272667,5.139524,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,8192,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,6.810422,0.477268,202.841278,3.405566,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,16384,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,14.255574,0.739142,412.345154,19.680882,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,32768,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,28.165180,1.349967,822.809692,9.277659,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,4096,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,5.632625,1.940104,97.214554,0.873029,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,8192,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,6.810195,0.468327,197.694916,2.823117,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,16384,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,14.278760,0.748605,405.351898,19.315821,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/movielens-10m-noRatings.el,28139,28139,32768,1.000000,286740,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.779503,0.000000,1313465.000000,0.000000,323.000000,0.000000,322.000000,0.000000,0.000000,0.000000,52003.000000,0.000000,28.269907,1.375880,823.471558,24.929056,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,4096,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,2.392659,0.356951,12.595546,0.869926,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,8192,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,2.935667,0.352841,35.989719,0.274051,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,16384,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,6.126969,0.423548,82.579460,0.462176,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,32768,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,12.156429,0.664080,177.389313,0.367126,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,4096,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,2.422867,0.363003,12.969249,1.066320,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,8192,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,2.947082,0.343851,35.965446,0.343168,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,16384,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,6.131356,0.424026,82.666687,0.484379,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/nemeth24.el,9507,9507,32768,1.000000,758028,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.798656,0.000000,607369.000000,0.000000,150.000000,0.000000,149.000000,0.000000,0.000000,0.000000,11175.000000,0.000000,12.145024,0.648438,177.247360,0.469066,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,4096,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,0.695670,0.337673,7.487216,0.175382,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,8192,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,0.907098,0.812233,14.544246,0.233138,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,16384,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,1.180963,0.329732,29.513275,0.508342,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,32768,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,2.304931,0.482231,60.031292,0.843322,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,4096,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,0.692438,0.332713,7.403373,0.149541,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,8192,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,0.657494,0.325021,14.546069,0.162648,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,16384,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,1.185110,0.330258,29.554169,0.469983,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/p-hat1500-3.el,1501,1501,32768,1.000000,847244,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,62.458332,0.000000,94921.000000,0.000000,25.000000,0.000000,24.000000,0.000000,0.000000,0.000000,300.000000,0.000000,2.306250,0.476241,60.090843,0.908799,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,4096,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,0.892336,0.332733,4.449594,0.037860,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,8192,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,0.973577,0.336652,10.787174,0.062209,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,16384,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,1.876403,0.341231,24.541010,0.133342,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,32768,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,3.550640,0.506957,53.649975,1.024524,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,4096,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,0.907462,0.331888,4.442509,0.037916,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,8192,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,0.986144,0.357108,10.807452,0.112366,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,16384,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,1.848573,0.319856,24.571117,0.139358,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/qc2534.el,2535,2535,32768,1.000000,232947,0.500000,0.500000,4,saad_blocks,64,0.500000,jaccard,1,0.000000,1,0,10,-1,63.349998,0.000000,161201.000000,0.000000,41.000000,0.000000,40.000000,0.000000,0.000000,0.000000,820.000000,0.000000,3.541984,0.547241,54.095581,1.434981,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,4096,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,4.053319,0.366634,27.590464,0.152877,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,8192,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,5.065709,0.460124,57.497425,0.247156,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,16384,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,11.005434,0.446893,117.864517,0.627038,
reorder_and_multiplication_optimized,2,../graphs/good_graphs/SISA_small/Si10H16.el,17078,17078,32768,1.000000,446500,0.500000,0.500000,4,saad_blocks,64,0.100000,jaccard,1,0.000000,1,0,10,-1,63.958801,0.000000,1092388.000000,0.000000,268.000000,0.000000,267.000000,0.000000,0.000000,0.000000,35778.000000,0.000000,21.205914,0.875260,238.332550,1.764532,
