matrix,rows,cols,nonzeros,symmetrize,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0050.el,1024,1024,5242,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.183098,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0200.el,1024,1024,20971,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.177094,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0100.el,1024,1024,10485,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.161750,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0200.el,1024,1024,20971,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.158976,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_0500.el,1024,1024,52428,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.292330,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_1000.el,1024,1024,104857,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.176614,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_1000.el,1024,1024,104857,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.370643,1.732051,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_2000.el,1024,1024,209715,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.178192,0.000000,
../SPARTA_datasets/uniform_sets/uniform_1024x1024_2000.el,1024,1024,209715,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.267114,0.000000,
../SPARTA_datasets/uniform_sets/uniform_32768x32768_0002.el,32768,32768,214748,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,115.877098,1.000000,
../SPARTA_datasets/uniform_sets/uniform_32768x32768_0002.el,32768,32768,214748,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,921.545776,4.000000,
../SPARTA_datasets/uniform_sets/uniform_32768x32768_0005.el,32768,32768,536870,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,916.172363,1.000000,
../SPARTA_datasets/uniform_sets/uniform_32768x32768_0010.el,32768,32768,1073741,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,116.301933,6.082763,
../SPARTA_datasets/uniform_sets/uniform_32768x32768_0010.el,32768,32768,1073741,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,915.548950,1.732051,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0002.el,8192,8192,13421,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,7.680976,1.414214,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0002.el,8192,8192,13421,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,59.071468,13.379088,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0005.el,8192,8192,33554,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,8.151546,0.000000,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0005.el,8192,8192,33554,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,59.153187,11.445523,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0010.el,8192,8192,67108,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,7.866675,1.732051,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0010.el,8192,8192,67108,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,59.146637,10.295630,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0020.el,8192,8192,134217,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,8.141977,0.000000,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0020.el,8192,8192,134217,0,3,0.500000,1,1,1,0,1,0,,8192,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,59.314400,11.789826,
../SPARTA_datasets/uniform_sets/uniform_8192x8192_0050.el,8192,8192,335544,0,3,0.500000,1,1,1,0,1,0,,1024,1,10,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,7.867008,1.732051,
