matrix,row_block_size,col_block_size,tau
data/suitesparse_all//obstclae.mtx,256,256,-1.0
data/suitesparse_all//obstclae.mtx,512,512,-1.0
data/suitesparse_all//obstclae.mtx,1024,1024,0.001
data/suitesparse_all//oilpan.mtx,64,64,0.6
data/suitesparse_all//oilpan.mtx,256,256,-1.0
data/suitesparse_all//oilpan.mtx,512,512,-1.0
data/suitesparse_all//oilpan.mtx,1024,1024,0.6
data/suitesparse_all//onetone1.mtx,64,64,0.2
data/suitesparse_all//onetone1.mtx,256,256,0.001
data/suitesparse_all//onetone1.mtx,512,512,0.1
data/suitesparse_all//onetone1.mtx,1024,1024,0.2
data/suitesparse_all//onetone2.mtx,64,64,0.2
data/suitesparse_all//onetone2.mtx,256,256,0.2
data/suitesparse_all//onetone2.mtx,512,512,0.1
data/suitesparse_all//onetone2.mtx,1024,1024,0.2
data/suitesparse_all//p2p-Gnutella24.mtx,64,64,0.2
data/suitesparse_all//p2p-Gnutella24.mtx,256,256,0.001
data/suitesparse_all//p2p-Gnutella24.mtx,512,512,0.1
data/suitesparse_all//p2p-Gnutella24.mtx,1024,1024,0.001
data/suitesparse_all//p2p-Gnutella25.mtx,64,64,0.2
data/suitesparse_all//p2p-Gnutella25.mtx,256,256,0.01
data/suitesparse_all//p2p-Gnutella25.mtx,512,512,0.001
data/suitesparse_all//p2p-Gnutella25.mtx,1024,1024,0.001
data/suitesparse_all//pcrystk03.mtx,64,64,0.4
data/suitesparse_all//pcrystk03.mtx,256,256,0.2
data/suitesparse_all//pcrystk03.mtx,512,512,0.2
data/suitesparse_all//pcrystk03.mtx,1024,1024,-1.0
data/suitesparse_all//pct20stif.mtx,64,64,-1.0
data/suitesparse_all//pct20stif.mtx,256,256,-1.0
data/suitesparse_all//pct20stif.mtx,512,512,-1.0
data/suitesparse_all//pct20stif.mtx,1024,1024,-1.0
data/suitesparse_all//pdb1HYS.mtx,64,64,-1.0
data/suitesparse_all//pdb1HYS.mtx,256,256,-1.0
data/suitesparse_all//pdb1HYS.mtx,512,512,-1.0
data/suitesparse_all//pdb1HYS.mtx,1024,1024,-1.0
data/suitesparse_all//pfinan512.mtx,64,64,-1.0
data/suitesparse_all//pfinan512.mtx,256,256,0.4
data/suitesparse_all//pfinan512.mtx,512,512,0.2
data/suitesparse_all//pfinan512.mtx,1024,1024,0.2
data/suitesparse_all//pkustk01.mtx,64,64,0.8
data/suitesparse_all//pkustk01.mtx,256,256,-1.0
data/suitesparse_all//pkustk01.mtx,512,512,-1.0
data/suitesparse_all//pkustk01.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk03.mtx,64,64,0.2
data/suitesparse_all//pkustk03.mtx,256,256,-1.0
data/suitesparse_all//pkustk03.mtx,512,512,-1.0
data/suitesparse_all//pkustk03.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk04.mtx,64,64,-1.0
data/suitesparse_all//pkustk04.mtx,256,256,-1.0
data/suitesparse_all//pkustk04.mtx,512,512,-1.0
data/suitesparse_all//pkustk04.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk05.mtx,64,64,0.8
data/suitesparse_all//pkustk05.mtx,256,256,-1.0
data/suitesparse_all//pkustk05.mtx,512,512,-1.0
data/suitesparse_all//pkustk05.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk06.mtx,64,64,0.8
data/suitesparse_all//pkustk06.mtx,256,256,-1.0
data/suitesparse_all//pkustk06.mtx,512,512,-1.0
data/suitesparse_all//pkustk06.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk08.mtx,64,64,0.2
data/suitesparse_all//pkustk08.mtx,256,256,-1.0
data/suitesparse_all//pkustk08.mtx,512,512,-1.0
data/suitesparse_all//pkustk08.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk09.mtx,64,64,0.2
data/suitesparse_all//pkustk09.mtx,256,256,-1.0
data/suitesparse_all//pkustk09.mtx,512,512,-1.0
data/suitesparse_all//pkustk09.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk10.mtx,64,64,0.2
data/suitesparse_all//pkustk10.mtx,256,256,-1.0
data/suitesparse_all//pkustk10.mtx,512,512,-1.0
data/suitesparse_all//pkustk10.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk11.mtx,64,64,0.8
data/suitesparse_all//pkustk11.mtx,256,256,-1.0
data/suitesparse_all//pkustk11.mtx,512,512,-1.0
data/suitesparse_all//pkustk11.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk12.mtx,64,64,0.2
data/suitesparse_all//pkustk12.mtx,256,256,-1.0
data/suitesparse_all//pkustk12.mtx,512,512,-1.0
data/suitesparse_all//pkustk12.mtx,1024,1024,-1.0
data/suitesparse_all//pkustk13.mtx,64,64,-1.0
data/suitesparse_all//pkustk13.mtx,256,256,-1.0
data/suitesparse_all//pkustk13.mtx,512,512,-1.0
data/suitesparse_all//pkustk13.mtx,1024,1024,-1.0
data/suitesparse_all//pli.mtx,64,64,-1.0
data/suitesparse_all//pli.mtx,256,256,-1.0
data/suitesparse_all//pli.mtx,512,512,-1.0
data/suitesparse_all//pli.mtx,1024,1024,-1.0
data/suitesparse_all//poisson3Db.mtx,64,64,0.2
data/suitesparse_all//poisson3Db.mtx,256,256,-1.0
data/suitesparse_all//poisson3Db.mtx,512,512,-1.0
data/suitesparse_all//poisson3Db.mtx,1024,1024,-1.0
data/suitesparse_all//preferentialAttachment.mtx,64,64,0.1
data/suitesparse_all//preferentialAttachment.mtx,256,256,0.001
data/suitesparse_all//preferentialAttachment.mtx,512,512,0.001
data/suitesparse_all//preferentialAttachment.mtx,1024,1024,0.001
data/suitesparse_all//pwt.mtx,64,64,-1.0
data/suitesparse_all//pwt.mtx,256,256,-1.0
data/suitesparse_all//pwt.mtx,512,512,-1.0
data/suitesparse_all//pwt.mtx,1024,1024,0.8
data/suitesparse_all//qa8fk.mtx,64,64,0.6
data/suitesparse_all//qa8fk.mtx,256,256,0.4
data/suitesparse_all//qa8fk.mtx,512,512,0.4
data/suitesparse_all//qa8fk.mtx,1024,1024,0.2
data/suitesparse_all//qa8fm.mtx,64,64,0.6
data/suitesparse_all//qa8fm.mtx,256,256,0.4
data/suitesparse_all//qa8fm.mtx,512,512,0.4
data/suitesparse_all//qa8fm.mtx,1024,1024,0.2
data/suitesparse_all//raefsky3.mtx,64,64,0.4
data/suitesparse_all//raefsky3.mtx,256,256,-1.0
data/suitesparse_all//raefsky3.mtx,512,512,-1.0
data/suitesparse_all//raefsky3.mtx,1024,1024,-1.0
data/suitesparse_all//rail_20209.mtx,64,64,-1.0
data/suitesparse_all//rail_20209.mtx,256,256,-1.0
data/suitesparse_all//rail_20209.mtx,512,512,0.01
data/suitesparse_all//rail_20209.mtx,1024,1024,0.001
data/suitesparse_all//rajat09.mtx,64,64,-1.0
data/suitesparse_all//rajat09.mtx,256,256,0.4
data/suitesparse_all//rajat09.mtx,512,512,0.2
data/suitesparse_all//rajat09.mtx,1024,1024,0.2
data/suitesparse_all//rajat10.mtx,64,64,-1.0
data/suitesparse_all//rajat10.mtx,256,256,0.4
data/suitesparse_all//rajat10.mtx,512,512,0.2
data/suitesparse_all//rajat10.mtx,1024,1024,0.2
data/suitesparse_all//rajat15.mtx,64,64,0.2
data/suitesparse_all//rajat15.mtx,256,256,0.2
data/suitesparse_all//rajat15.mtx,512,512,-1.0
data/suitesparse_all//rajat15.mtx,1024,1024,-1.0
data/suitesparse_all//rajat22.mtx,64,64,0.6
data/suitesparse_all//rajat22.mtx,256,256,0.6
data/suitesparse_all//rajat22.mtx,512,512,0.001
data/suitesparse_all//rajat22.mtx,1024,1024,0.4
data/suitesparse_all//rajat27.mtx,64,64,0.4
data/suitesparse_all//rajat27.mtx,256,256,0.2
data/suitesparse_all//rajat27.mtx,512,512,0.01
data/suitesparse_all//rajat27.mtx,1024,1024,0.001
data/suitesparse_all//rgg_n_2_15_s0.mtx,64,64,-1.0
data/suitesparse_all//rgg_n_2_15_s0.mtx,256,256,-1.0
data/suitesparse_all//rgg_n_2_15_s0.mtx,512,512,0.2
data/suitesparse_all//rgg_n_2_15_s0.mtx,1024,1024,-1.0
data/suitesparse_all//rgg_n_2_16_s0.mtx,64,64,-1.0
data/suitesparse_all//rgg_n_2_16_s0.mtx,256,256,-1.0
data/suitesparse_all//rgg_n_2_16_s0.mtx,512,512,-1.0
data/suitesparse_all//rgg_n_2_16_s0.mtx,1024,1024,0.4
data/suitesparse_all//ri2010.mtx,64,64,0.2
data/suitesparse_all//ri2010.mtx,256,256,-1.0
data/suitesparse_all//ri2010.mtx,512,512,-1.0
data/suitesparse_all//ri2010.mtx,1024,1024,0.1
data/suitesparse_all//rim.mtx,64,64,-1.0
data/suitesparse_all//rim.mtx,256,256,-1.0
data/suitesparse_all//rim.mtx,512,512,0.001
data/suitesparse_all//rim.mtx,1024,1024,0.001
data/suitesparse_all//rma10.mtx,64,64,-1.0
data/suitesparse_all//rma10.mtx,256,256,-1.0
data/suitesparse_all//rma10.mtx,512,512,-1.0
data/suitesparse_all//rma10.mtx,1024,1024,-1.0
data/suitesparse_all//s3dkq4m2.mtx,64,64,0.6
data/suitesparse_all//s3dkq4m2.mtx,256,256,-1.0
data/suitesparse_all//s3dkq4m2.mtx,512,512,-1.0
data/suitesparse_all//s3dkq4m2.mtx,1024,1024,-1.0
data/suitesparse_all//s3dkt3m2.mtx,64,64,0.6
data/suitesparse_all//s3dkt3m2.mtx,256,256,-1.0
data/suitesparse_all//s3dkt3m2.mtx,512,512,-1.0
data/suitesparse_all//s3dkt3m2.mtx,1024,1024,-1.0
data/suitesparse_all//s4dkt3m2.mtx,64,64,0.6
data/suitesparse_all//s4dkt3m2.mtx,256,256,-1.0
data/suitesparse_all//s4dkt3m2.mtx,512,512,-1.0
data/suitesparse_all//s4dkt3m2.mtx,1024,1024,-1.0
data/suitesparse_all//se.mtx,64,64,0.8
data/suitesparse_all//se.mtx,256,256,0.8
data/suitesparse_all//se.mtx,512,512,0.8
data/suitesparse_all//se.mtx,1024,1024,0.8
data/suitesparse_all//ship_001.mtx,64,64,0.2
data/suitesparse_all//ship_001.mtx,256,256,-1.0
data/suitesparse_all//ship_001.mtx,512,512,-1.0
data/suitesparse_all//ship_001.mtx,1024,1024,-1.0
data/suitesparse_all//shock-9.mtx,64,64,0.6
data/suitesparse_all//shock-9.mtx,256,256,0.8
data/suitesparse_all//shock-9.mtx,512,512,0.6
data/suitesparse_all//shock-9.mtx,1024,1024,-1.0
data/suitesparse_all//smallworld.mtx,64,64,0.1
data/suitesparse_all//smallworld.mtx,256,256,0.1
data/suitesparse_all//smallworld.mtx,512,512,0.1
data/suitesparse_all//smallworld.mtx,1024,1024,0.01
data/suitesparse_all//sme3Db.mtx,64,64,0.1
data/suitesparse_all//sme3Db.mtx,256,256,0.001
data/suitesparse_all//sme3Db.mtx,512,512,0.1
data/suitesparse_all//sme3Db.mtx,1024,1024,0.001
data/suitesparse_all//sme3Dc.mtx,64,64,0.1
data/suitesparse_all//sme3Dc.mtx,256,256,0.1
data/suitesparse_all//sme3Dc.mtx,512,512,-1.0
data/suitesparse_all//sme3Dc.mtx,1024,1024,0.001
data/suitesparse_all//smt.mtx,64,64,0.2
data/suitesparse_all//smt.mtx,256,256,-1.0
data/suitesparse_all//smt.mtx,512,512,-1.0
data/suitesparse_all//smt.mtx,1024,1024,-1.0
data/suitesparse_all//soc-Slashdot0811.mtx,64,64,0.1
data/suitesparse_all//soc-Slashdot0811.mtx,256,256,0.8
data/suitesparse_all//soc-Slashdot0811.mtx,512,512,0.001
data/suitesparse_all//soc-Slashdot0811.mtx,1024,1024,0.01
data/suitesparse_all//soc-Slashdot0902.mtx,64,64,0.1
data/suitesparse_all//soc-Slashdot0902.mtx,256,256,0.01
data/suitesparse_all//soc-Slashdot0902.mtx,512,512,0.001
data/suitesparse_all//soc-Slashdot0902.mtx,1024,1024,0.1
data/suitesparse_all//sparsine.mtx,64,64,-1.0
data/suitesparse_all//sparsine.mtx,256,256,-1.0
data/suitesparse_all//sparsine.mtx,512,512,-1.0
data/suitesparse_all//sparsine.mtx,1024,1024,-1.0
data/suitesparse_all//spmsrtls.mtx,64,64,0.001
data/suitesparse_all//spmsrtls.mtx,256,256,0.001
data/suitesparse_all//spmsrtls.mtx,512,512,0.001
data/suitesparse_all//spmsrtls.mtx,1024,1024,0.001
data/suitesparse_all//srb1.mtx,64,64,0.6
data/suitesparse_all//srb1.mtx,256,256,-1.0
data/suitesparse_all//srb1.mtx,512,512,-1.0
data/suitesparse_all//srb1.mtx,1024,1024,0.001
data/suitesparse_all//std1_Jac2.mtx,64,64,0.6
data/suitesparse_all//std1_Jac2.mtx,256,256,-1.0
data/suitesparse_all//std1_Jac2.mtx,512,512,-1.0
data/suitesparse_all//std1_Jac2.mtx,1024,1024,-1.0
data/suitesparse_all//std1_Jac2_db.mtx,64,64,-1.0
data/suitesparse_all//std1_Jac2_db.mtx,256,256,-1.0
data/suitesparse_all//std1_Jac2_db.mtx,512,512,-1.0
data/suitesparse_all//std1_Jac2_db.mtx,1024,1024,-1.0
data/suitesparse_all//std1_Jac3.mtx,64,64,0.8
data/suitesparse_all//std1_Jac3.mtx,256,256,-1.0
data/suitesparse_all//std1_Jac3.mtx,512,512,-1.0
data/suitesparse_all//std1_Jac3.mtx,1024,1024,-1.0
data/suitesparse_all//std1_Jac3_db.mtx,64,64,-1.0
data/suitesparse_all//std1_Jac3_db.mtx,256,256,-1.0
data/suitesparse_all//std1_Jac3_db.mtx,512,512,-1.0
data/suitesparse_all//std1_Jac3_db.mtx,1024,1024,-1.0
data/suitesparse_all//stokes128.mtx,64,64,0.6
data/suitesparse_all//stokes128.mtx,256,256,-1.0
data/suitesparse_all//stokes128.mtx,512,512,0.4
data/suitesparse_all//stokes128.mtx,1024,1024,0.4
data/suitesparse_all//struct3.mtx,64,64,0.4
data/suitesparse_all//struct3.mtx,256,256,-1.0
data/suitesparse_all//struct3.mtx,512,512,-1.0
data/suitesparse_all//struct3.mtx,1024,1024,-1.0
data/suitesparse_all//stufe-10.mtx,64,64,0.8
data/suitesparse_all//stufe-10.mtx,256,256,-1.0
data/suitesparse_all//stufe-10.mtx,512,512,0.01
data/suitesparse_all//stufe-10.mtx,1024,1024,0.001
data/suitesparse_all//sx-mathoverflow.mtx,64,64,0.1
data/suitesparse_all//sx-mathoverflow.mtx,256,256,0.2
data/suitesparse_all//sx-mathoverflow.mtx,512,512,0.001
data/suitesparse_all//sx-mathoverflow.mtx,1024,1024,0.001
data/suitesparse_all//t3dh.mtx,64,64,-1.0
data/suitesparse_all//t3dh.mtx,256,256,-1.0
data/suitesparse_all//t3dh.mtx,512,512,-1.0
data/suitesparse_all//t3dh.mtx,1024,1024,-1.0
data/suitesparse_all//t3dh_a.mtx,64,64,-1.0
data/suitesparse_all//t3dh_a.mtx,256,256,-1.0
data/suitesparse_all//t3dh_a.mtx,512,512,-1.0
data/suitesparse_all//t3dh_a.mtx,1024,1024,-1.0
data/suitesparse_all//t3dh_e.mtx,64,64,-1.0
data/suitesparse_all//t3dh_e.mtx,256,256,-1.0
data/suitesparse_all//t3dh_e.mtx,512,512,-1.0
data/suitesparse_all//t3dh_e.mtx,1024,1024,-1.0
data/suitesparse_all//t3dl.mtx,64,64,-1.0
data/suitesparse_all//t3dl.mtx,256,256,-1.0
data/suitesparse_all//t3dl.mtx,512,512,-1.0
data/suitesparse_all//t3dl.mtx,1024,1024,-1.0
data/suitesparse_all//t3dl_a.mtx,64,64,-1.0
data/suitesparse_all//t3dl_a.mtx,256,256,-1.0
data/suitesparse_all//t3dl_a.mtx,512,512,-1.0
data/suitesparse_all//t3dl_a.mtx,1024,1024,-1.0
data/suitesparse_all//thread.mtx,64,64,-1.0
data/suitesparse_all//thread.mtx,256,256,-1.0
data/suitesparse_all//thread.mtx,512,512,-1.0
data/suitesparse_all//thread.mtx,1024,1024,0.001
data/suitesparse_all//torsion1.mtx,64,64,0.6
data/suitesparse_all//torsion1.mtx,256,256,-1.0
data/suitesparse_all//torsion1.mtx,512,512,-1.0
data/suitesparse_all//torsion1.mtx,1024,1024,0.001
data/suitesparse_all//trdheim.mtx,64,64,0.6
data/suitesparse_all//trdheim.mtx,256,256,-1.0
data/suitesparse_all//trdheim.mtx,512,512,-1.0
data/suitesparse_all//trdheim.mtx,1024,1024,-1.0
data/suitesparse_all//tsyl201.mtx,64,64,0.1
data/suitesparse_all//tsyl201.mtx,256,256,0.001
data/suitesparse_all//tsyl201.mtx,512,512,0.001
data/suitesparse_all//tsyl201.mtx,1024,1024,0.01
data/suitesparse_all//tube1.mtx,64,64,-1.0
data/suitesparse_all//tube1.mtx,256,256,-1.0
data/suitesparse_all//tube1.mtx,512,512,0.6
data/suitesparse_all//tube1.mtx,1024,1024,-1.0
data/suitesparse_all//tube2.mtx,64,64,0.6
data/suitesparse_all//tube2.mtx,256,256,0.8
data/suitesparse_all//tube2.mtx,512,512,-1.0
data/suitesparse_all//tube2.mtx,1024,1024,-1.0
data/suitesparse_all//vanbody.mtx,64,64,-1.0
data/suitesparse_all//vanbody.mtx,256,256,-1.0
data/suitesparse_all//vanbody.mtx,512,512,-1.0
data/suitesparse_all//vanbody.mtx,1024,1024,-1.0
data/suitesparse_all//venkat01.mtx,64,64,0.2
data/suitesparse_all//venkat01.mtx,256,256,0.001
data/suitesparse_all//venkat01.mtx,512,512,0.01
data/suitesparse_all//venkat01.mtx,1024,1024,0.2
data/suitesparse_all//venkat25.mtx,64,64,0.2
data/suitesparse_all//venkat25.mtx,256,256,0.001
data/suitesparse_all//venkat25.mtx,512,512,0.01
data/suitesparse_all//venkat25.mtx,1024,1024,0.2
data/suitesparse_all//venkat50.mtx,64,64,0.2
data/suitesparse_all//venkat50.mtx,256,256,0.001
data/suitesparse_all//venkat50.mtx,512,512,0.01
data/suitesparse_all//venkat50.mtx,1024,1024,0.2
data/suitesparse_all//vfem.mtx,64,64,-1.0
data/suitesparse_all//vfem.mtx,256,256,-1.0
data/suitesparse_all//vfem.mtx,512,512,-1.0
data/suitesparse_all//vfem.mtx,1024,1024,-1.0
data/suitesparse_all//viscoplastic2.mtx,64,64,-1.0
data/suitesparse_all//viscoplastic2.mtx,256,256,-1.0
data/suitesparse_all//viscoplastic2.mtx,512,512,-1.0
data/suitesparse_all//viscoplastic2.mtx,1024,1024,-1.0
data/suitesparse_all//viscorocks.mtx,64,64,0.4
data/suitesparse_all//viscorocks.mtx,256,256,-1.0
data/suitesparse_all//viscorocks.mtx,512,512,-1.0
data/suitesparse_all//viscorocks.mtx,1024,1024,0.001
data/suitesparse_all//vsp_barth5_1Ksep_50in_5Kout.mtx,64,64,0.1
data/suitesparse_all//vsp_barth5_1Ksep_50in_5Kout.mtx,256,256,0.01
data/suitesparse_all//vsp_barth5_1Ksep_50in_5Kout.mtx,512,512,0.01
data/suitesparse_all//vsp_barth5_1Ksep_50in_5Kout.mtx,1024,1024,0.01
data/suitesparse_all//vsp_bcsstk30_500sep_10in_1Kout.mtx,64,64,0.01
data/suitesparse_all//vsp_bcsstk30_500sep_10in_1Kout.mtx,256,256,0.001
data/suitesparse_all//vsp_bcsstk30_500sep_10in_1Kout.mtx,512,512,-1.0
data/suitesparse_all//vsp_bcsstk30_500sep_10in_1Kout.mtx,1024,1024,0.01
data/suitesparse_all//vsp_bump2_e18_aa01_model1_crew1.mtx,64,64,0.2
data/suitesparse_all//vsp_bump2_e18_aa01_model1_crew1.mtx,256,256,-1.0
data/suitesparse_all//vsp_bump2_e18_aa01_model1_crew1.mtx,512,512,-1.0
data/suitesparse_all//vsp_bump2_e18_aa01_model1_crew1.mtx,1024,1024,-1.0
data/suitesparse_all//vsp_msc10848_300sep_100in_1Kout.mtx,64,64,0.2
data/suitesparse_all//vsp_msc10848_300sep_100in_1Kout.mtx,256,256,-1.0
data/suitesparse_all//vsp_msc10848_300sep_100in_1Kout.mtx,512,512,0.001
data/suitesparse_all//vsp_msc10848_300sep_100in_1Kout.mtx,1024,1024,-1.0
data/suitesparse_all//vsp_sctap1-2b_and_seymourl.mtx,64,64,-1.0
data/suitesparse_all//vsp_sctap1-2b_and_seymourl.mtx,256,256,-1.0
data/suitesparse_all//vsp_sctap1-2b_and_seymourl.mtx,512,512,-1.0
data/suitesparse_all//vsp_sctap1-2b_and_seymourl.mtx,1024,1024,-1.0
data/suitesparse_all//vsp_south31_slptsk.mtx,64,64,0.2
data/suitesparse_all//vsp_south31_slptsk.mtx,256,256,0.2
data/suitesparse_all//vsp_south31_slptsk.mtx,512,512,0.1
data/suitesparse_all//vsp_south31_slptsk.mtx,1024,1024,0.01
data/suitesparse_all//vt2010.mtx,64,64,0.1
data/suitesparse_all//vt2010.mtx,256,256,-1.0
data/suitesparse_all//vt2010.mtx,512,512,0.2
data/suitesparse_all//vt2010.mtx,1024,1024,0.2
data/suitesparse_all//wang3.mtx,64,64,0.4
data/suitesparse_all//wang3.mtx,256,256,0.4
data/suitesparse_all//wang3.mtx,512,512,-1.0
data/suitesparse_all//wang3.mtx,1024,1024,-1.0
data/suitesparse_all//wang4.mtx,64,64,0.4
data/suitesparse_all//wang4.mtx,256,256,0.4
data/suitesparse_all//wang4.mtx,512,512,-1.0
data/suitesparse_all//wang4.mtx,1024,1024,-1.0
data/suitesparse_all//water_tank.mtx,64,64,-1.0
data/suitesparse_all//water_tank.mtx,256,256,0.6
data/suitesparse_all//water_tank.mtx,512,512,0.4
data/suitesparse_all//water_tank.mtx,1024,1024,-1.0
data/suitesparse_all//wathen100.mtx,64,64,0.6
data/suitesparse_all//wathen100.mtx,256,256,0.2
data/suitesparse_all//wathen100.mtx,512,512,-1.0
data/suitesparse_all//wathen100.mtx,1024,1024,-1.0
data/suitesparse_all//wathen120.mtx,64,64,0.6
data/suitesparse_all//wathen120.mtx,256,256,0.2
data/suitesparse_all//wathen120.mtx,512,512,-1.0
data/suitesparse_all//wathen120.mtx,1024,1024,-1.0
data/suitesparse_all//waveguide3D.mtx,64,64,0.2
data/suitesparse_all//waveguide3D.mtx,256,256,0.2
data/suitesparse_all//waveguide3D.mtx,512,512,0.1
data/suitesparse_all//waveguide3D.mtx,1024,1024,0.1
data/suitesparse_all//windscreen.mtx,64,64,0.6
data/suitesparse_all//windscreen.mtx,256,256,-1.0
data/suitesparse_all//windscreen.mtx,512,512,0.4
data/suitesparse_all//windscreen.mtx,1024,1024,-1.0
data/suitesparse_all//windtunnel_evap3d.mtx,64,64,0.1
data/suitesparse_all//windtunnel_evap3d.mtx,256,256,0.6
data/suitesparse_all//windtunnel_evap3d.mtx,512,512,0.001
data/suitesparse_all//windtunnel_evap3d.mtx,1024,1024,0.01
data/suitesparse_all//worms20_10NN.mtx,64,64,0.2
data/suitesparse_all//worms20_10NN.mtx,256,256,0.001
data/suitesparse_all//worms20_10NN.mtx,512,512,0.001
data/suitesparse_all//worms20_10NN.mtx,1024,1024,0.001
data/suitesparse_all//xenon1.mtx,64,64,0.2
data/suitesparse_all//xenon1.mtx,256,256,0.2
data/suitesparse_all//xenon1.mtx,512,512,0.8
data/suitesparse_all//xenon1.mtx,1024,1024,0.001
data/suitesparse_all//xingo3012.mtx,64,64,-1.0
data/suitesparse_all//xingo3012.mtx,256,256,-1.0
data/suitesparse_all//xingo3012.mtx,512,512,-1.0
data/suitesparse_all//xingo3012.mtx,1024,1024,0.6
data/suitesparse_big//144.mtx,64,64,0.1
data/suitesparse_big//144.mtx,256,256,0.1
data/suitesparse_big//144.mtx,512,512,-1.0
data/suitesparse_big//144.mtx,1024,1024,-1.0
data/suitesparse_big//598a.mtx,64,64,0.1
data/suitesparse_big//598a.mtx,256,256,-1.0
data/suitesparse_big//598a.mtx,512,512,-1.0
data/suitesparse_big//598a.mtx,1024,1024,-1.0
data/suitesparse_big//Dubcova3.mtx,64,64,0.1
data/suitesparse_big//Dubcova3.mtx,256,256,-1.0
data/suitesparse_big//Dubcova3.mtx,512,512,-1.0
data/suitesparse_big//Dubcova3.mtx,1024,1024,-1.0
data/suitesparse_big//FEM_3D_thermal2.mtx,64,64,0.6
data/suitesparse_big//FEM_3D_thermal2.mtx,256,256,0.2
data/suitesparse_big//FEM_3D_thermal2.mtx,512,512,0.001
data/suitesparse_big//FEM_3D_thermal2.mtx,1024,1024,-1.0
data/suitesparse_big//Ga10As10H30.mtx,64,64,0.8
data/suitesparse_big//Ga10As10H30.mtx,256,256,-1.0
data/suitesparse_big//Ga10As10H30.mtx,512,512,-1.0
data/suitesparse_big//Ga10As10H30.mtx,1024,1024,-1.0
data/suitesparse_big//Ga19As19H42.mtx,64,64,0.8
data/suitesparse_big//Ga19As19H42.mtx,256,256,-1.0
data/suitesparse_big//Ga19As19H42.mtx,512,512,-1.0
data/suitesparse_big//Ga19As19H42.mtx,1024,1024,-1.0
data/suitesparse_big//Ge87H76.mtx,64,64,0.6
data/suitesparse_big//Ge87H76.mtx,256,256,-1.0
data/suitesparse_big//Ge87H76.mtx,512,512,-1.0
data/suitesparse_big//Ge87H76.mtx,1024,1024,-1.0
data/suitesparse_big//Ge99H100.mtx,64,64,0.6
data/suitesparse_big//Ge99H100.mtx,256,256,-1.0
data/suitesparse_big//Ge99H100.mtx,512,512,-1.0
data/suitesparse_big//Ge99H100.mtx,1024,1024,-1.0
data/suitesparse_big//TEM152078.mtx,64,64,0.2
data/suitesparse_big//TEM152078.mtx,256,256,-1.0
data/suitesparse_big//TEM152078.mtx,512,512,-1.0
data/suitesparse_big//TEM152078.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-1.mtx,64,64,0.2
data/suitesparse_big//barrier2-1.mtx,256,256,-1.0
data/suitesparse_big//barrier2-1.mtx,512,512,-1.0
data/suitesparse_big//barrier2-1.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-10.mtx,64,64,0.2
data/suitesparse_big//barrier2-10.mtx,256,256,0.2
data/suitesparse_big//barrier2-10.mtx,512,512,-1.0
data/suitesparse_big//barrier2-10.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-11.mtx,64,64,0.2
data/suitesparse_big//barrier2-11.mtx,256,256,0.2
data/suitesparse_big//barrier2-11.mtx,512,512,-1.0
data/suitesparse_big//barrier2-11.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-12.mtx,64,64,0.2
data/suitesparse_big//barrier2-12.mtx,256,256,0.2
data/suitesparse_big//barrier2-12.mtx,512,512,-1.0
data/suitesparse_big//barrier2-12.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-2.mtx,64,64,0.2
data/suitesparse_big//barrier2-2.mtx,256,256,-1.0
data/suitesparse_big//barrier2-2.mtx,512,512,-1.0
data/suitesparse_big//barrier2-2.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-3.mtx,64,64,0.2
data/suitesparse_big//barrier2-3.mtx,256,256,-1.0
data/suitesparse_big//barrier2-3.mtx,512,512,-1.0
data/suitesparse_big//barrier2-3.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-4.mtx,64,64,0.2
data/suitesparse_big//barrier2-4.mtx,256,256,-1.0
data/suitesparse_big//barrier2-4.mtx,512,512,-1.0
data/suitesparse_big//barrier2-4.mtx,1024,1024,-1.0
data/suitesparse_big//barrier2-9.mtx,64,64,0.2
data/suitesparse_big//barrier2-9.mtx,256,256,0.2
data/suitesparse_big//barrier2-9.mtx,512,512,-1.0
data/suitesparse_big//barrier2-9.mtx,1024,1024,-1.0
data/suitesparse_big//bmw7st_1.mtx,64,64,0.2
data/suitesparse_big//bmw7st_1.mtx,256,256,-1.0
data/suitesparse_big//bmw7st_1.mtx,512,512,-1.0
data/suitesparse_big//bmw7st_1.mtx,1024,1024,-1.0
data/suitesparse_big//bmwcra_1.mtx,64,64,0.2
data/suitesparse_big//bmwcra_1.mtx,256,256,-1.0
