matrix,rows,cols,nonzeros,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
data/suitesparse_all//SiO.mtx,33402,33402,675528,2,0.000000,512,512,1,0,1,0,blocking_G_SiO_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,177861156,684,511.429810,19,0,0,0.000000,0.000000,2.784907,0.000000,
data/suitesparse_all//SiO.mtx,33402,33402,675528,3,0.000000,512,512,1,0,1,0,blocking_G_SiO_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.456629,0.000000,
data/suitesparse_all//SiO.mtx,33402,33402,675528,3,0.000000,512,512,1,0,1,0,blocking_G_SiO_b_512_B_512_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.018059,0.000000,
data/suitesparse_all//SiO.mtx,33402,33402,675528,5,0.000000,64,64,1,0,1,0,blocking_G_SiO_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,9496787.000000,47466.000000,9378879.000000,71637668,17495,63.989712,132,3754,6193139,0.000000,6.095365,42.799614,5.099020,
data/suitesparse_all//SiO.mtx,33402,33402,675528,2,-1.000000,64,64,1,0,1,0,blocking_G_SiO_b_64_B_64_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,35356068,8634,63.999306,52,0,0,0.000000,0.000000,18.828566,1.000000,
data/suitesparse_all//SiO.mtx,33402,33402,675528,2,0.000000,64,64,1,0,1,0,blocking_G_SiO_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,35356068,8634,63.999306,52,0,0,0.000000,0.000000,2.012768,0.000000,
data/suitesparse_all//SiO.mtx,33402,33402,675528,3,0.000000,64,64,1,0,1,0,blocking_G_SiO_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.131872,0.000000,
data/suitesparse_all//SiO.mtx,33402,33402,675528,3,0.000000,64,64,1,0,1,0,blocking_G_SiO_b_64_B_64_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.044352,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,5,0.000000,1024,1024,1,0,1,0,blocking_G_TEM27623_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,3292286.000000,17541.000000,3282944.000000,174989888,167,1023.568848,16,5948,342340,0.000000,367.429901,0.443019,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,2,0.000000,1024,1024,1,0,1,0,blocking_G_TEM27623_b_1024_B_1024_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,103735872,99,1023.757568,5,0,0,0.000000,0.000000,1.279659,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,1024,1024,1,0,1,0,blocking_G_TEM27623_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.517515,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,1024,1024,1,0,1,0,blocking_G_TEM27623_b_1024_B_1024_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.246635,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,5,0.000000,128,128,1,0,1,0,blocking_G_TEM27623_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,3582859.000000,2139.000000,3549754.000000,74001984,4518,127.984062,55,591,2056521,0.000000,29.807106,10.446922,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,2,0.000000,128,128,1,0,1,0,blocking_G_TEM27623_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,42619456,2602,127.990776,22,0,0,0.000000,0.000000,0.747595,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,128,128,1,0,1,0,blocking_G_TEM27623_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.440843,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,128,128,1,0,1,0,blocking_G_TEM27623_b_128_B_128_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.254208,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,5,0.000000,256,256,1,0,1,0,blocking_G_TEM27623_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,3670068.000000,2769.000000,3647189.000000,109212224,1667,255.956802,45,883,1182554,0.000000,59.961494,4.181664,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,2,0.000000,256,256,1,0,1,0,blocking_G_TEM27623_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,64528960,985,255.975632,16,0,0,0.000000,0.000000,1.028235,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,256,256,1,0,1,0,blocking_G_TEM27623_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.441920,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,256,256,1,0,1,0,blocking_G_TEM27623_b_256_B_256_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.030357,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,5,0.000000,512,512,1,0,1,0,blocking_G_TEM27623_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,3371376.000000,9262.000000,3352994.000000,134095424,512,511.625000,20,2893,604978,0.000000,191.851013,1.127360,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,2,0.000000,512,512,1,0,1,0,blocking_G_TEM27623_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,82801216,316,511.924042,9,0,0,0.000000,0.000000,1.157013,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,512,512,1,0,1,0,blocking_G_TEM27623_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.446080,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,512,512,1,0,1,0,blocking_G_TEM27623_b_512_B_512_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.023989,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,5,0.000000,64,64,1,0,1,0,blocking_G_TEM27623_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,5306198.000000,1528.000000,5178748.000000,43128896,10535,63.974941,137,567,4236359,0.000000,14.841269,21.875574,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,2,0.000000,64,64,1,0,1,0,blocking_G_TEM27623_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,24500800,5983,63.995987,31,0,0,0.000000,0.000000,1.044779,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,64,64,1,0,1,0,blocking_G_TEM27623_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.441099,0.000000,
data/suitesparse_all//TEM27623.mtx,27624,27624,233546,3,0.000000,64,64,1,0,1,0,blocking_G_TEM27623_b_64_B_64_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.029472,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,5,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,1324623.000000,40645.000000,1320725.000000,104256527,106,987.811340,23,2897,121658,0.000000,168.323441,0.298656,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,-1.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_1024_B_1024_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,92589071,93,1003.376343,21,0,0,0.000000,0.000000,0.258304,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_1024_B_1024_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,92589071,93,1003.376343,21,0,0,0.000000,0.000000,3.054176,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.484128,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_1024_B_1024_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.026080,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,5,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,2650632.000000,130953.000000,2636840.000000,18544640,1138,127.612480,138,4024,763014,0.000000,18.024353,2.763733,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,0.800000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_128_B_128_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,15106575,926,127.795898,123,0,0,0.000000,0.000000,2.218155,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,15106575,926,127.795898,123,0,0,0.000000,0.000000,2.171648,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.485621,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_128_B_128_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.011627,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,5,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,1494646.000000,122579.000000,1487489.000000,29563663,463,251.049683,67,3696,412454,0.000000,37.980518,1.098453,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,-1.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_256_B_256_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,25285135,391,254.534531,65,0,0,0.000000,0.000000,0.922955,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,25285135,391,254.534531,65,0,0,0.000000,0.000000,2.149739,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.489813,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_256_B_256_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.016384,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,5,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,1274331.000000,53698.000000,1268939.000000,56589312,221,507.954742,36,4017,218007,0.000000,97.766243,0.773333,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,-1.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_512_B_512_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,47345679,185,507.167572,36,0,0,0.000000,0.000000,0.643307,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,47345679,185,507.167572,36,0,0,0.000000,0.000000,2.378635,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.481995,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_512_B_512_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.523083,3.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,5,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,3339128.000000,157563.000000,3315387.000000,9693952,2375,63.920422,252,5273,1521951,0.000000,10.205196,5.458133,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,0.800000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_64_B_64_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,7656207,1875,63.932800,243,0,0,0.000000,0.000000,4.126933,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,2,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,7656207,1875,63.932800,243,0,0,0.000000,0.000000,4.034891,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.495872,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c3.mtx,15425,30799,904612,3,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c3_b_64_B_64_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.024107,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,5,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,2122518.000000,86399.000000,2119366.000000,135040663,130,1018.076904,26,6490,202950,0.000000,264.449768,0.374432,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,-1.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_1024_B_1024_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,127050391,122,1022.196716,26,0,0,0.000000,0.000000,0.367659,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_1024_B_1024_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,127050391,122,1022.196716,26,0,0,0.000000,0.000000,3.834869,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.083147,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_1024_B_1024_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,1.496725,3.464102,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,5,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,4523030.000000,192079.000000,4497839.000000,24129024,1482,127.331985,170,5932,1421262,0.000000,19.245111,3.555317,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,0.600000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_128_B_128_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,19537047,1195,127.907951,163,0,0,0.000000,0.000000,2.430731,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,19537047,1195,127.907951,163,0,0,0.000000,0.000000,3.291904,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.101525,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_128_B_128_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.865013,1.414214,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,5,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_256_B_256_a__e_BCSR_no_reord,1024,1,3,6,16,2751540.000000,187385.000000,2739629.000000,39937943,618,253.686081,82,4286,718957,0.000000,32.543629,1.333973,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,-1.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_256_B_256_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,33866391,520,255.576920,86,0,0,0.000000,0.000000,1.262048,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_256_B_256_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,33866391,520,255.576920,86,0,0,0.000000,0.000000,3.178613,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_256_B_256_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.070251,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,256,256,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_256_B_256_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.292715,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,5,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_512_B_512_a__e_BCSR_no_reord,1024,1,3,6,16,2281040.000000,57476.000000,2273515.000000,77572759,298,510.523499,46,4828,377711,0.000000,58.117439,1.601109,1.732051,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,-1.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_512_B_512_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,63005335,242,511.090912,46,0,0,0.000000,0.000000,0.679808,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_512_B_512_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,63005335,242,511.090912,46,0,0,0.000000,0.000000,3.627339,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_512_B_512_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.076907,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,512,512,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_512_B_512_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.280416,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,5,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_64_B_64_a__e_BCSR_no_reord,1024,1,3,6,16,5207612.000000,208732.000000,5174113.000000,13377728,3281,63.798843,330,5396,2651276,0.000000,7.961638,7.169429,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,0.600000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_64_B_64_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,10424791,2550,63.956863,321,0,0,0.000000,0.000000,5.448000,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,2,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_64_B_64_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,10424791,2550,63.956863,321,0,0,0.000000,0.000000,5.893259,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_64_B_64_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,2.067925,0.000000,
data/suitesparse_all//TSOPF_FS_b162_c4.mtx,20425,40799,1204322,3,0.000000,64,64,1,0,1,0,blocking_G_TSOPF_FS_b162_c4_b_64_B_64_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.015157,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,5,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b300_b_1024_B_1024_a__e_BCSR_no_reord,1024,1,3,6,16,1208104.000000,75865.000000,1206450.000000,98670411,99,989.505066,21,2303,108232,0.000000,59.288754,0.442635,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,2,-1.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b300_b_1024_B_1024_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,92936011,92,1009.152161,18,0,0,0.000000,0.000000,0.918261,1.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,2,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b300_b_1024_B_1024_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,92936011,92,1009.152161,18,0,0,0.000000,0.000000,2.471051,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,3,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b300_b_1024_B_1024_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,3.263499,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,3,0.000000,1024,1024,1,0,1,0,blocking_G_TSOPF_FS_b300_b_1024_B_1024_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.032149,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,5,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b300_b_128_B_128_a__e_BCSR_no_reord,1024,1,3,6,16,2662352.000000,140219.000000,2654350.000000,21550720,1322,127.869896,126,2948,702831,0.000000,15.194030,3.544800,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,2,0.800000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b300_b_128_B_128_a__e_BCSR_reord,1024,1,3,6,16,0.000000,0.000000,0.000000,17852107,1096,127.843063,118,0,0,0.000000,0.000000,2.407360,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,2,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b300_b_128_B_128_a__e_BELLPACK_no_block,1024,1,3,3,16,0.000000,0.000000,0.000000,17852107,1096,127.843063,118,0,0,0.000000,0.000000,2.247275,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,3,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b300_b_128_B_128_a__e_CSR,1024,1,3,2,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,3.259531,0.000000,
data/suitesparse_all//TSOPF_FS_b300.mtx,14677,29215,2203949,3,0.000000,128,128,1,0,1,0,blocking_G_TSOPF_FS_b300_b_128_B_128_a__e_GEMM,1024,1,3,1,16,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.354752,0.000000,
