matrix,rows,cols,nonzeros,symmetrize,blocking_algo,tau,row_block_size,col_block_size,use_pattern,sim_use_groups,sim_measure,reorder,exp_name,b_cols,warmup,exp_repetitions,multiplication_algo,n_streams,time_to_block,time_to_merge,time_to_compare,VBR_nzcount,VBR_nzblocks_count,VBR_average_height,VBR_longest_row,merge_counter,comparison_counter,average_merge_tau,average_row_distance,avg_time_multiply,std_time_multiply,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_512_e_GEMM,512,1,5,1,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.033901,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_8192_e_BCSR_no_reord,8192,1,5,6,4,0.000000,0.000000,0.000000,67076096,64,1023.500000,8,0,0,0.000000,0.000000,0.592768,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.001000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_8192_e_BCSR_reord,8192,1,5,6,4,322595.000000,6124.000000,322202.000000,63930368,61,1023.475403,8,949,31401,0.000014,2287.164307,0.540544,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_8192_e_BELLPACK_no_block,8192,1,5,3,4,0.000000,0.000000,0.000000,67076096,64,1023.500000,8,0,0,0.000000,0.000000,4.592410,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_8192_e_CSR,8192,1,5,2,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,6.579450,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,1024,1024,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_8192_e_CUTLASS_BELLPACK,8192,1,5,8,4,0.000000,0.000000,0.000000,67076096,64,1023.500000,8,0,0,0.000000,0.000000,5.040570,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_8192_e_CUTLASS_GEMM,8192,1,5,9,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,4.843379,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,3,0.500000,3,3,1,0,1,0,blocking_G_N_13_x_2_b_1024_B_1024_bcols_8192_e_GEMM,8192,1,5,1,4,0.000000,0.000000,0.000000,0,0,-nan,0,0,0,0.000000,0.000000,0.092941,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,2,0.000000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_1024_e_BCSR_no_reord,1024,1,5,6,4,0.000000,0.000000,0.000000,65280000,3986,127.947815,64,0,0,0.000000,0.000000,9.266432,0.000000,
data/rmats/rmatDN/N_13_x_2.el,8188,8192,663552,1,5,0.100000,128,128,1,0,1,0,blocking_G_N_13_x_2_b_128_B_128_bcols_1024_e_BCSR_reord,1024,1,5,6,4,240588.000000,2267.000000,240084.000000,62128128,3794,127.932526,64,642,174627,0.018586,777.619934,8.484672,0.000000,
