exp_name,input_type,input_source,reorder_algorithm,rows,cols,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,algo_block_size,epsilon,scramble,VBS_avg_nzblock_height,VBS_avg_nzblock_height_error,VBS_total_nonzeros,VBS_total_nonzeros_error,VBS_block_rows,VBS_block_rows_error,VBS_nz_blocks,VBS_nz_blocks_error,VBS_min_block_H,VBS_min_block_H_error,VBS_max_block_H,VBS_max_block_H_error,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.400000,1,267.168762,0.000000,8327270.000000,0.000000,28.000000,0.000000,160.000000,0.000000,1.000000,0.000000,1931.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.400000,1,5.034015,0.000000,5005849.000000,0.000000,1489.000000,0.000000,5086.000000,0.000000,1.000000,0.000000,940.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.400000,3,71.248703,0.000000,10674783.000000,0.000000,65.000000,0.000000,772.000000,0.000000,1.000000,0.000000,963.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.400000,3,2.919971,0.000000,8582272.000000,0.000000,1493.000000,0.000000,15032.000000,0.000000,1.000000,0.000000,902.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.400000,1,375.780212,0.000000,8560910.000000,0.000000,18.000000,0.000000,91.000000,0.000000,1.000000,0.000000,1985.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.400000,1,4.721868,0.000000,5209262.000000,0.000000,1489.000000,0.000000,4390.000000,0.000000,1.000000,0.000000,940.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.400000,3,124.059486,0.000000,10928966.000000,0.000000,38.000000,0.000000,353.000000,0.000000,1.000000,0.000000,1118.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.400000,3,2.787021,0.000000,9159795.000000,0.000000,1493.000000,0.000000,13114.000000,0.000000,1.000000,0.000000,902.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.400000,1,524.456116,0.000000,8730259.000000,0.000000,14.000000,0.000000,57.000000,0.000000,1.000000,0.000000,2014.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.400000,1,4.529382,0.000000,5317112.000000,0.000000,1489.000000,0.000000,3999.000000,0.000000,1.000000,0.000000,940.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.400000,3,167.355560,0.000000,10956903.000000,0.000000,29.000000,0.000000,225.000000,0.000000,1.000000,0.000000,1157.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.400000,3,2.735336,0.000000,9532041.000000,0.000000,1493.000000,0.000000,11917.000000,0.000000,1.000000,0.000000,902.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.400000,1,672.285706,0.000000,9415948.000000,0.000000,9.000000,0.000000,28.000000,0.000000,1.000000,0.000000,2119.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.400000,1,3.819573,0.000000,6037017.000000,0.000000,1489.000000,0.000000,3137.000000,0.000000,1.000000,0.000000,940.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.400000,3,524.977295,0.000000,11543026.000000,0.000000,11.000000,0.000000,44.000000,0.000000,1.000000,0.000000,2034.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.400000,3,2.566391,0.000000,10564973.000000,0.000000,1493.000000,0.000000,8224.000000,0.000000,1.000000,0.000000,902.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,16,0.450000,1,14.016072,0.000000,2999080.000000,0.000000,710.000000,0.000000,13377.000000,0.000000,1.000000,0.000000,798.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,16,0.450000,1,6.713595,0.000000,2533133.000000,0.000000,1857.000000,0.000000,23589.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,16,0.450000,3,6.637809,0.000000,3177793.000000,0.000000,1330.000000,0.000000,29929.000000,0.000000,1.000000,0.000000,656.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,16,0.450000,3,5.975936,0.000000,3177931.000000,0.000000,1862.000000,0.000000,33245.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,32,0.450000,1,25.472910,0.000000,3865939.000000,0.000000,353.000000,0.000000,4762.000000,0.000000,1.000000,0.000000,906.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,32,0.450000,1,5.466729,0.000000,2971309.000000,0.000000,1857.000000,0.000000,17057.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,32,0.450000,3,5.722867,0.000000,4731275.000000,0.000000,1078.000000,0.000000,25919.000000,0.000000,1.000000,0.000000,649.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,32,0.450000,3,4.106951,0.000000,3991291.000000,0.000000,1862.000000,0.000000,30472.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,64,0.450000,1,59.236980,0.000000,5000482.000000,0.000000,143.000000,0.000000,1325.000000,0.000000,1.000000,0.000000,1068.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,64,0.450000,1,4.844121,0.000000,3586301.000000,0.000000,1857.000000,0.000000,11618.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,64,0.450000,3,6.746955,0.000000,7618886.000000,0.000000,736.000000,0.000000,17736.000000,0.000000,1.000000,0.000000,671.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,64,0.450000,3,3.021051,0.000000,5075648.000000,0.000000,1862.000000,0.000000,26364.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,128,0.450000,1,125.373466,0.000000,6394809.000000,0.000000,60.000000,0.000000,407.000000,0.000000,1.000000,0.000000,1372.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,128,0.450000,1,4.150559,0.000000,3966205.000000,0.000000,1857.000000,0.000000,7605.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,128,0.450000,3,19.281488,0.000000,10105414.000000,0.000000,252.000000,0.000000,4192.000000,0.000000,1.000000,0.000000,716.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,128,0.450000,3,2.471872,0.000000,6578048.000000,0.000000,1862.000000,0.000000,21118.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.450000,1,203.716492,0.000000,7708842.000000,0.000000,34.000000,0.000000,194.000000,0.000000,1.000000,0.000000,1662.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.450000,1,3.641865,0.000000,4306842.000000,0.000000,1857.000000,0.000000,6048.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.450000,3,42.689762,0.000000,10520578.000000,0.000000,110.000000,0.000000,1270.000000,0.000000,1.000000,0.000000,782.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.450000,3,2.261958,0.000000,7674724.000000,0.000000,1862.000000,0.000000,17331.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.450000,1,239.272064,0.000000,8157723.000000,0.000000,27.000000,0.000000,136.000000,0.000000,1.000000,0.000000,1848.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.450000,1,3.433359,0.000000,4532114.000000,0.000000,1857.000000,0.000000,5252.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.450000,3,69.659126,0.000000,10757070.000000,0.000000,68.000000,0.000000,619.000000,0.000000,1.000000,0.000000,867.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.450000,3,2.168977,0.000000,8318559.000000,0.000000,1862.000000,0.000000,15292.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.450000,1,312.631592,0.000000,8678752.000000,0.000000,20.000000,0.000000,95.000000,0.000000,1.000000,0.000000,1929.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.450000,1,3.307113,0.000000,4641423.000000,0.000000,1857.000000,0.000000,4780.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.450000,3,95.881447,0.000000,10821100.000000,0.000000,49.000000,0.000000,388.000000,0.000000,1.000000,0.000000,896.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.450000,3,2.133743,0.000000,8729719.000000,0.000000,1862.000000,0.000000,13982.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.450000,1,545.257141,0.000000,9549230.000000,0.000000,10.000000,0.000000,35.000000,0.000000,1.000000,0.000000,2116.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.450000,1,2.822454,0.000000,5449994.000000,0.000000,1857.000000,0.000000,3830.000000,0.000000,1.000000,0.000000,728.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.450000,3,370.693542,0.000000,11483634.000000,0.000000,14.000000,0.000000,62.000000,0.000000,1.000000,0.000000,1471.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.450000,3,2.015644,0.000000,9997380.000000,0.000000,1862.000000,0.000000,9908.000000,0.000000,1.000000,0.000000,705.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,16,0.500000,1,9.530499,0.000000,2176716.000000,0.000000,864.000000,0.000000,14279.000000,0.000000,1.000000,0.000000,640.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,16,0.500000,1,4.373138,0.000000,1794139.000000,0.000000,2180.000000,0.000000,25650.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,16,0.500000,3,4.948565,0.000000,2523900.000000,0.000000,1645.000000,0.000000,31885.000000,0.000000,1.000000,0.000000,549.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,16,0.500000,3,4.398438,0.000000,2477962.000000,0.000000,2181.000000,0.000000,35220.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,32,0.500000,1,15.744967,0.000000,2990538.000000,0.000000,469.000000,0.000000,5960.000000,0.000000,1.000000,0.000000,706.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,32,0.500000,1,3.859840,0.000000,2305755.000000,0.000000,2180.000000,0.000000,18750.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,32,0.500000,3,4.829051,0.000000,3975292.000000,0.000000,1317.000000,0.000000,25803.000000,0.000000,1.000000,0.000000,550.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,32,0.500000,3,3.236835,0.000000,3350458.000000,0.000000,2181.000000,0.000000,32453.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,64,0.500000,1,40.347500,0.000000,4112340.000000,0.000000,185.000000,0.000000,1600.000000,0.000000,1.000000,0.000000,844.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,64,0.500000,1,3.544998,0.000000,2921272.000000,0.000000,2180.000000,0.000000,12934.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,64,0.500000,3,5.052528,0.000000,6393649.000000,0.000000,972.000000,0.000000,19875.000000,0.000000,1.000000,0.000000,566.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,64,0.500000,3,2.444276,0.000000,4409661.000000,0.000000,2181.000000,0.000000,28309.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,128,0.500000,1,93.735046,0.000000,5502028.000000,0.000000,80.000000,0.000000,468.000000,0.000000,1.000000,0.000000,1107.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,128,0.500000,1,3.139261,0.000000,3385208.000000,0.000000,2180.000000,0.000000,8581.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,128,0.500000,3,11.962677,0.000000,9504078.000000,0.000000,403.000000,0.000000,6350.000000,0.000000,1.000000,0.000000,598.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,128,0.500000,3,2.031333,0.000000,5876797.000000,0.000000,2181.000000,0.000000,22947.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.500000,1,141.868088,0.000000,6501639.000000,0.000000,46.000000,0.000000,235.000000,0.000000,1.000000,0.000000,1326.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.500000,1,2.837311,0.000000,3813173.000000,0.000000,2180.000000,0.000000,6872.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.500000,3,27.024490,0.000000,10278350.000000,0.000000,169.000000,0.000000,1960.000000,0.000000,1.000000,0.000000,639.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.500000,3,1.877470,0.000000,6997214.000000,0.000000,2181.000000,0.000000,19032.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.500000,1,177.006058,0.000000,7327453.000000,0.000000,34.000000,0.000000,165.000000,0.000000,1.000000,0.000000,1519.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.500000,1,2.682651,0.000000,4049990.000000,0.000000,2180.000000,0.000000,6006.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.500000,3,44.700001,0.000000,10590861.000000,0.000000,103.000000,0.000000,950.000000,0.000000,1.000000,0.000000,695.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.500000,3,1.811974,0.000000,7676826.000000,0.000000,2181.000000,0.000000,16886.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.500000,1,239.078949,0.000000,7964361.000000,0.000000,25.000000,0.000000,114.000000,0.000000,1.000000,0.000000,1650.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.500000,1,2.589295,0.000000,4177078.000000,0.000000,2180.000000,0.000000,5493.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.500000,3,68.558052,0.000000,10644179.000000,0.000000,68.000000,0.000000,534.000000,0.000000,1.000000,0.000000,715.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.500000,3,1.781532,0.000000,8087028.000000,0.000000,2181.000000,0.000000,15508.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.500000,1,439.547607,0.000000,9249613.000000,0.000000,13.000000,0.000000,42.000000,0.000000,1.000000,0.000000,2009.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.500000,1,2.250000,0.000000,5016267.000000,0.000000,2180.000000,0.000000,4420.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.500000,3,265.870575,0.000000,11291400.000000,0.000000,20.000000,0.000000,85.000000,0.000000,1.000000,0.000000,1602.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.500000,3,1.700978,0.000000,9490770.000000,0.000000,2181.000000,0.000000,11143.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,16,0.550000,1,8.680029,0.000000,2123100.000000,0.000000,992.000000,0.000000,15292.000000,0.000000,1.000000,0.000000,640.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,16,0.550000,1,4.136452,0.000000,1773643.000000,0.000000,2339.000000,0.000000,26808.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,16,0.550000,3,4.474546,0.000000,2390132.000000,0.000000,1883.000000,0.000000,33394.000000,0.000000,1.000000,0.000000,549.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,16,0.550000,3,4.181210,0.000000,2427469.000000,0.000000,2338.000000,0.000000,36295.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,32,0.550000,1,13.728479,0.000000,2932362.000000,0.000000,551.000000,0.000000,6703.000000,0.000000,1.000000,0.000000,706.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,32,0.550000,1,3.638062,0.000000,2282587.000000,0.000000,2339.000000,0.000000,19694.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,32,0.550000,3,4.213230,0.000000,3663371.000000,0.000000,1534.000000,0.000000,27257.000000,0.000000,1.000000,0.000000,550.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,32,0.550000,3,3.047101,0.000000,3264045.000000,0.000000,2338.000000,0.000000,33587.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,64,0.550000,1,34.290478,0.000000,4060483.000000,0.000000,218.000000,0.000000,1859.000000,0.000000,1.000000,0.000000,844.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,64,0.550000,1,3.328598,0.000000,2895804.000000,0.000000,2339.000000,0.000000,13655.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,64,0.550000,3,4.354853,0.000000,5854632.000000,0.000000,1139.000000,0.000000,21113.000000,0.000000,1.000000,0.000000,566.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,64,0.550000,3,2.276877,0.000000,4278208.000000,0.000000,2338.000000,0.000000,29486.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,128,0.550000,1,85.272377,0.000000,5497002.000000,0.000000,86.000000,0.000000,514.000000,0.000000,1.000000,0.000000,1107.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,128,0.550000,1,2.935682,0.000000,3361084.000000,0.000000,2339.000000,0.000000,9111.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,128,0.550000,3,8.702506,0.000000,9136449.000000,0.000000,546.000000,0.000000,8380.000000,0.000000,1.000000,0.000000,598.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,128,0.550000,3,1.878089,0.000000,5699392.000000,0.000000,2338.000000,0.000000,24075.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.550000,1,137.000000,0.000000,6387386.000000,0.000000,48.000000,0.000000,239.000000,0.000000,1.000000,0.000000,1326.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.550000,1,2.643822,0.000000,3787161.000000,0.000000,2339.000000,0.000000,7325.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,200,0.550000,3,19.307919,0.000000,10172345.000000,0.000000,233.000000,0.000000,2715.000000,0.000000,1.000000,0.000000,639.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,200,0.550000,3,1.731682,0.000000,6802603.000000,0.000000,2338.000000,0.000000,20062.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.550000,1,171.094116,0.000000,7296490.000000,0.000000,34.000000,0.000000,170.000000,0.000000,1.000000,0.000000,1519.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.550000,1,2.497659,0.000000,4022679.000000,0.000000,2339.000000,0.000000,6408.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,256,0.550000,3,33.402843,0.000000,10545954.000000,0.000000,134.000000,0.000000,1266.000000,0.000000,1.000000,0.000000,695.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,256,0.550000,3,1.671673,0.000000,7482998.000000,0.000000,2338.000000,0.000000,17845.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.550000,1,239.078949,0.000000,7964361.000000,0.000000,25.000000,0.000000,114.000000,0.000000,1.000000,0.000000,1650.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.550000,1,2.408456,0.000000,4148675.000000,0.000000,2339.000000,0.000000,5866.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,300,0.550000,3,49.480980,0.000000,10587161.000000,0.000000,91.000000,0.000000,736.000000,0.000000,1.000000,0.000000,715.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,300,0.550000,3,1.642532,0.000000,7906453.000000,0.000000,2338.000000,0.000000,16449.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.550000,1,439.547607,0.000000,9249613.000000,0.000000,13.000000,0.000000,42.000000,0.000000,1.000000,0.000000,2009.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.550000,1,2.087030,0.000000,4982987.000000,0.000000,2339.000000,0.000000,4734.000000,0.000000,1.000000,0.000000,584.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,512,0.550000,3,248.692307,0.000000,11307784.000000,0.000000,21.000000,0.000000,91.000000,0.000000,1.000000,0.000000,946.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad,3503,3503,43130,0.500000,0.500000,4,512,0.550000,3,1.569879,0.000000,9348657.000000,0.000000,2338.000000,0.000000,11892.000000,0.000000,1.000000,0.000000,570.000000,0.000000,
default,2,data/real-graphs/facebook_combined.txt,saad_blocks,3503,3503,43130,0.500000,0.500000,4,16,0.600000,1,5.280775,0.000000,1316687.000000,0.000000,1137.000000,0.000000,15589.000000,0.000000,1.000000,0.000000,441.000000,0.000000,
